,bonusPointsEarned,bonusPointsEarnedReason,pointsEarned,purchasedItemCount,rewardsReceiptStatus,totalSpent,user_id,receipt_id,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,purchaseDate
742,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601c28b30a720f05f400029f,2021-02-04 17:02:43.686000128,2021-02-04 17:02:43.686000128,,2021-02-04 17:02:43.686000128,,
743,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601b730f0a7214ad28000243,2021-02-04 04:07:43.042000128,2021-02-04 04:07:43.042000128,,2021-02-04 04:07:43.042000128,,
744,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601b48df0a720f05f4000238,2021-02-04 01:07:43.112999936,2021-02-04 01:07:43.112999936,,2021-02-04 01:07:43.112999936,,
745,300.0,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",650.0,1.0,FINISHED,9.99,601c2c05969c0b11f7d0b097,601c2c3a0a720f05f40002a2,2021-02-04 17:17:46.000000000,2021-02-04 17:17:46.000000000,2021-02-04 17:17:46.000000000,2021-02-04 17:17:46.000000000,2021-02-04 17:17:46.000000000,2021-02-04 17:17:46.000000000
746,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601bc2bd0a7214ad28000262,2021-02-04 09:47:41.257999872,2021-02-04 09:47:41.257999872,,2021-02-04 09:47:41.257999872,,
747,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601b5cc90a7214ad2800023a,2021-02-04 02:32:41.502000128,2021-02-04 02:32:41.502000128,,2021-02-04 02:32:41.502000128,,
748,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601be7120a720f05f400027a,2021-02-04 12:22:42.457999872,2021-02-04 12:22:42.457999872,,2021-02-04 12:22:42.457999872,,
749,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601c2d630a7214ad280002a7,2021-02-04 17:22:43.852000000,2021-02-04 17:22:43.852000000,,2021-02-04 17:22:43.852000000,,
750,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601c11410a720f05f400028e,2021-02-04 15:22:41.611000064,2021-02-04 15:22:41.611000064,,2021-02-04 15:22:41.611000064,,
751,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",100.0,1.0,FINISHED,10.0,601c2c05969c0b11f7d0b097,601c2c540a720f05f40002a4,2021-02-04 17:18:12.000000000,2021-02-04 17:18:12.000000000,2021-02-04 17:18:12.000000000,2021-02-04 17:18:12.000000000,2021-02-04 17:18:12.000000000,2021-02-03 17:18:12.000000000
752,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601c265a0a720f05f400029d,2021-02-04 16:52:42.101999872,2021-02-04 16:52:42.101999872,,2021-02-04 16:52:42.101999872,,
753,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601bdc850a720f05f4000276,2021-02-04 11:37:41.767000064,2021-02-04 11:37:41.767000064,,2021-02-04 11:37:41.767000064,,
754,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601c5fc90a7214ad280002be,2021-02-04 20:57:45.453999872,2021-02-04 20:57:45.453999872,,2021-02-04 20:57:45.453999872,,
755,5.0,All-receipts receipt bonus,5.0,1.0,FLAGGED,1.0,601c6887969c0b11f7d0c81f,601c68c70a7214ad280002d2,2021-02-04 21:36:07.000000000,2021-02-04 21:36:07.000000000,,2021-02-04 21:36:08.000000000,2021-02-04 21:36:07.000000000,2021-02-03 21:36:07.000000000
756,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601c80940a720f05f40002d9,2021-02-04 23:17:40.290999808,2021-02-04 23:17:40.290999808,,2021-02-04 23:17:40.290999808,,
757,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601b43010a7214ad2800022c,2021-02-04 00:42:41.931000064,2021-02-04 00:42:41.931000064,,2021-02-04 00:42:41.931000064,,
758,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601bd1fa0a7214ad2800026c,2021-02-04 10:52:42.714999808,2021-02-04 10:52:42.714999808,,2021-02-04 10:52:42.714999808,,
759,,,,,PENDING,28.57,59c124bae4b0299e55b0f330,601d7c000a7214ad590002a1,2021-02-05 17:10:24.650000128,2021-02-05 17:10:24.650000128,2021-02-05 17:10:24.658999808,2021-02-05 17:10:24.650000128,,2021-02-05 00:00:00.000000000
760,,,,,PENDING,28.57,59c124bae4b0299e55b0f330,601d7c180a720f05540002fd,2021-02-05 17:10:48.108000000,2021-02-05 17:10:48.108000000,2021-02-05 17:10:48.116000000,2021-02-05 17:10:48.108000000,,2021-02-05 00:00:00.000000000
761,,,,,PENDING,28.57,59c124bae4b0299e55b0f330,601d77170a720f053c00000a,2021-02-05 16:49:27.443000064,2021-02-05 16:49:27.443000064,2021-02-05 16:49:27.855000064,2021-02-05 16:49:27.443000064,,2021-02-05 00:00:00.000000000
762,,,,,PENDING,28.57,59c124bae4b0299e55b0f330,601d7b8e0a720f0554000079,2021-02-05 17:08:30.650000128,2021-02-05 17:08:30.650000128,2021-02-05 17:08:30.660000000,2021-02-05 17:08:30.650000128,,2021-02-05 00:00:00.000000000
763,,,,,PENDING,28.57,59c124bae4b0299e55b0f330,601d7d580a7214ad59000928,2021-02-05 17:16:08.728000000,2021-02-05 17:16:08.728000000,2021-02-05 17:16:08.755000064,2021-02-05 17:16:08.728000000,,2021-02-05 00:00:00.000000000
764,,,,,PENDING,28.57,59c124bae4b0299e55b0f330,601d7cf90a720f055400070e,2021-02-05 17:14:33.805000192,2021-02-05 17:14:33.805000192,2021-02-05 17:14:33.812999936,2021-02-05 17:14:33.805000192,,2021-02-05 00:00:00.000000000
765,,,,,PENDING,28.57,59c124bae4b0299e55b0f330,601d77180a720f053c00000f,2021-02-05 16:49:28.709000192,2021-02-05 16:49:28.709000192,2021-02-05 16:49:29.360000000,2021-02-05 16:49:28.709000192,,2021-02-05 00:00:00.000000000
766,,,,,PENDING,28.57,59c124bae4b0299e55b0f330,601d7d540a720f05540008a6,2021-02-05 17:16:04.232999936,2021-02-05 17:16:04.232999936,2021-02-05 17:16:04.240999936,2021-02-05 17:16:04.232999936,,2021-02-05 00:00:00.000000000
767,,,,,PENDING,28.57,59c124bae4b0299e55b0f330,601d7ba00a720f05540000d2,2021-02-05 17:08:48.668999936,2021-02-05 17:08:48.668999936,2021-02-05 17:08:48.677999872,2021-02-05 17:08:48.668999936,,2021-02-05 00:00:00.000000000
768,,,,,PENDING,28.57,59c124bae4b0299e55b0f330,601d7bb60a7214ad59000141,2021-02-05 17:09:10.720999936,2021-02-05 17:09:10.720999936,2021-02-05 17:09:10.732000000,2021-02-05 17:09:10.720999936,,2021-02-05 00:00:00.000000000
769,,,,,PENDING,28.57,59c124bae4b0299e55b0f330,601d7cd30a720f0554000663,2021-02-05 17:13:55.313999872,2021-02-05 17:13:55.313999872,2021-02-05 17:13:55.322000128,2021-02-05 17:13:55.313999872,,2021-02-05 00:00:00.000000000
770,,,,,PENDING,28.57,59c124bae4b0299e55b0f330,601d7b730a720f0554000006,2021-02-05 17:08:03.688000000,2021-02-05 17:08:03.688000000,2021-02-05 17:08:03.703000064,2021-02-05 17:08:03.688000000,,2021-02-05 00:00:00.000000000
771,,,,,PENDING,28.57,59c124bae4b0299e55b0f330,601d7d340a7214ad5900086c,2021-02-05 17:15:32.539000064,2021-02-05 17:15:32.539000064,2021-02-05 17:15:32.546999808,2021-02-05 17:15:32.539000064,,2021-02-05 00:00:00.000000000
772,,,,,PENDING,28.57,59c124bae4b0299e55b0f330,601d7c1e0a720f055400031a,2021-02-05 17:10:54.358000128,2021-02-05 17:10:54.358000128,2021-02-05 17:10:54.368000000,2021-02-05 17:10:54.358000128,,2021-02-05 00:00:00.000000000
773,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601d83930a7214ad59000932,2021-02-05 17:42:42.684999936,2021-02-05 17:42:42.684999936,,2021-02-05 17:42:42.684999936,,
774,,,,,PENDING,28.57,59c124bae4b0299e55b0f330,601d7c300a7214ad59000384,2021-02-05 17:11:12.311000064,2021-02-05 17:11:12.311000064,2021-02-05 17:11:12.319000064,2021-02-05 17:11:12.311000064,,2021-02-05 00:00:00.000000000
775,,,,,PENDING,28.57,59c124bae4b0299e55b0f330,601d7ca40a720f055400058b,2021-02-05 17:13:08.302000128,2021-02-05 17:13:08.302000128,2021-02-05 17:13:08.309999872,2021-02-05 17:13:08.302000128,,2021-02-05 00:00:00.000000000
776,,,,,PENDING,28.57,59c124bae4b0299e55b0f330,601d7b770a720f0554000016,2021-02-05 17:08:07.584000000,2021-02-05 17:08:07.584000000,2021-02-05 17:08:07.594000128,2021-02-05 17:08:07.584000000,,2021-02-05 00:00:00.000000000
777,,,,,PENDING,28.57,59c124bae4b0299e55b0f330,601d7bb60a720f055400013a,2021-02-05 17:09:10.335000064,2021-02-05 17:09:10.335000064,2021-02-05 17:09:10.356000000,2021-02-05 17:09:10.335000064,,2021-02-05 00:00:00.000000000
778,,,,,PENDING,28.57,59c124bae4b0299e55b0f330,601d7c7f0a7214ad590004f2,2021-02-05 17:12:31.213999872,2021-02-05 17:12:31.213999872,2021-02-05 17:12:31.221999872,2021-02-05 17:12:31.213999872,,2021-02-05 00:00:00.000000000
779,,,,,PENDING,28.57,59c124bae4b0299e55b0f330,601d7d2c0a720f05540007fa,2021-02-05 17:15:24.452000000,2021-02-05 17:15:24.452000000,2021-02-05 17:15:24.460000000,2021-02-05 17:15:24.452000000,,2021-02-05 00:00:00.000000000
780,,,,,PENDING,28.57,59c124bae4b0299e55b0f330,601d7d230a720f05540007ce,2021-02-05 17:15:15.055000064,2021-02-05 17:15:15.055000064,2021-02-05 17:15:15.064000000,2021-02-05 17:15:15.055000064,,2021-02-05 00:00:00.000000000
781,,,,,PENDING,28.57,59c124bae4b0299e55b0f330,601d7c500a720f0554000409,2021-02-05 17:11:44.686000128,2021-02-05 17:11:44.686000128,2021-02-05 17:11:44.697999872,2021-02-05 17:11:44.686000128,,2021-02-05 00:00:00.000000000
782,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601d02aa0a720f05f4000312,2021-02-05 08:32:42.601999872,2021-02-05 08:32:42.601999872,,2021-02-05 08:32:42.601999872,,
783,,,,,PENDING,28.57,59c124bae4b0299e55b0f330,601d7c960a7214ad59000564,2021-02-05 17:12:54.137000192,2021-02-05 17:12:54.137000192,2021-02-05 17:12:54.145999872,2021-02-05 17:12:54.137000192,,2021-02-05 00:00:00.000000000
784,,,,,PENDING,28.57,59c124bae4b0299e55b0f330,601d75dd0a720f05a9000004,2021-02-05 16:44:13.658999808,2021-02-05 16:44:13.658999808,2021-02-05 16:44:13.753999872,2021-02-05 16:44:13.658999808,,2021-02-05 00:00:00.000000000
785,,,,,PENDING,28.57,59c124bae4b0299e55b0f330,601d7c480a720f05540003e0,2021-02-05 17:11:36.252000000,2021-02-05 17:11:36.252000000,2021-02-05 17:11:36.367000064,2021-02-05 17:11:36.252000000,,2021-02-05 00:00:00.000000000
786,,,,,PENDING,28.57,59c124bae4b0299e55b0f330,601d7c280a7214ad5900035c,2021-02-05 17:11:04.180999936,2021-02-05 17:11:04.180999936,2021-02-05 17:11:04.194000128,2021-02-05 17:11:04.180999936,,2021-02-05 00:00:00.000000000
787,,,,,PENDING,28.57,59c124bae4b0299e55b0f330,601d7cd50a7214ad5900069f,2021-02-05 17:13:57.342999808,2021-02-05 17:13:57.342999808,2021-02-05 17:13:57.351000064,2021-02-05 17:13:57.342999808,,2021-02-05 00:00:00.000000000
788,,,,,PENDING,28.57,59c124bae4b0299e55b0f330,601d7b840a720f055400004e,2021-02-05 17:08:20.516999936,2021-02-05 17:08:20.516999936,2021-02-05 17:08:20.533999872,2021-02-05 17:08:20.516999936,,2021-02-05 00:00:00.000000000
789,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601e911a0a720f053c000070,2021-02-06 12:52:42.052999936,2021-02-06 12:52:42.052999936,,2021-02-06 12:52:42.052999936,,
790,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601e58da0a720f053c000050,2021-02-06 08:52:42.544000000,2021-02-06 08:52:42.544000000,,2021-02-06 08:52:42.544000000,,
791,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601e71780a7214ad2500004f,2021-02-06 10:37:44.029999872,2021-02-06 10:37:44.029999872,,2021-02-06 10:37:44.029999872,,
792,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601e7d2e0a720f053c000067,2021-02-06 11:27:42.372999936,2021-02-06 11:27:42.372999936,,2021-02-06 11:27:42.372999936,,
793,27.0,COMPLETE_PARTNER_RECEIPT,50.6,4.0,FINISHED,4.66,601ead00b57b8a12187fce78,601ead690a720f053c000092,2021-02-06 14:53:29.000000000,2021-02-06 14:53:29.000000000,2021-02-06 14:53:30.000000000,2021-02-06 14:53:30.000000000,2021-02-06 14:53:30.000000000,2021-02-05 14:53:29.000000000
794,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601ed3e80a720f053c0000a5,2021-02-06 17:37:44.140000000,2021-02-06 17:37:44.140000000,,2021-02-06 17:37:44.140000000,,
795,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601eae650a720f053c000093,2021-02-06 14:57:41.342000128,2021-02-06 14:57:41.342000128,,2021-02-06 14:57:41.342000128,,
796,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601e63660a720f053c000055,2021-02-06 09:37:42.778000128,2021-02-06 09:37:42.778000128,,2021-02-06 09:37:42.778000128,,
797,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601f190c0a720f053c0000c4,2021-02-06 22:32:44.033999872,2021-02-06 22:32:44.033999872,,2021-02-06 22:32:44.033999872,,
798,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601e787e0a7214ad25000051,2021-02-06 11:07:42.035000064,2021-02-06 11:07:42.035000064,,2021-02-06 11:07:42.035000064,,
799,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601ea1830a720f053c000079,2021-02-06 14:02:43.464000000,2021-02-06 14:02:43.464000000,,2021-02-06 14:02:43.464000000,,
800,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601e0b830a720f053c00002e,2021-02-06 03:22:43.558000128,2021-02-06 03:22:43.558000128,,2021-02-06 03:22:43.558000128,,
801,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601f09d10a720f053c0000bd,2021-02-06 21:27:45.360000000,2021-02-06 21:27:45.360000000,,2021-02-06 21:27:45.360000000,,
802,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601efe190a720f053c0000b8,2021-02-06 20:37:45.638000128,2021-02-06 20:37:45.638000128,,2021-02-06 20:37:45.638000128,,
803,27.0,COMPLETE_PARTNER_RECEIPT,50.6,4.0,FINISHED,4.66,601ead00b57b8a12187fce78,601ead5b0a720f053c00008f,2021-02-06 14:53:15.000000000,2021-02-06 14:53:15.000000000,2021-02-06 14:53:16.000000000,2021-02-06 14:53:16.000000000,2021-02-06 14:53:16.000000000,2021-02-05 14:53:15.000000000
804,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601e14e30a7214ad2500002e,2021-02-06 04:02:43.285000192,2021-02-06 04:02:43.285000192,,2021-02-06 04:02:43.285000192,,
805,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601ed9c40a7214ad25000078,2021-02-06 18:02:44.144000000,2021-02-06 18:02:44.144000000,,2021-02-06 18:02:44.144000000,,
806,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601e3b8f0a720f053c000043,2021-02-06 06:47:43.487000064,2021-02-06 06:47:43.487000064,,2021-02-06 06:47:43.487000064,,
807,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601ddca40a7214ad25000019,2021-02-06 00:02:44.599000064,2021-02-06 00:02:44.599000064,,2021-02-06 00:02:44.599000064,,
808,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601e9a7b0a720f053c000074,2021-02-06 13:32:43.212000000,2021-02-06 13:32:43.212000000,,2021-02-06 13:32:43.212000000,,
809,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601eb8f30a720f053c000099,2021-02-06 15:42:42.969000192,2021-02-06 15:42:42.969000192,,2021-02-06 15:42:42.969000192,,
810,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601e96f60a7214ad2500005c,2021-02-06 13:17:42.390000128,2021-02-06 13:17:42.390000128,,2021-02-06 13:17:42.390000128,,
811,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601f29740a720f053c0000cc,2021-02-06 23:42:44.717999872,2021-02-06 23:42:44.717999872,,2021-02-06 23:42:44.717999872,,
812,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601f1b660a720f053c0000c6,2021-02-06 22:42:46.033999872,2021-02-06 22:42:46.033999872,,2021-02-06 22:42:46.033999872,,
813,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601e22f20a720f053c000039,2021-02-06 05:02:42.288999936,2021-02-06 05:02:42.288999936,,2021-02-06 05:02:42.288999936,,
814,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601e173d0a720f053c000032,2021-02-06 04:12:45.308999936,2021-02-06 04:12:45.308999936,,2021-02-06 04:12:45.308999936,,
815,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601e35b40a7214ad2500003c,2021-02-06 06:22:44.788999936,2021-02-06 06:22:44.788999936,,2021-02-06 06:22:44.788999936,,
816,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601e128a0a7214ad2500002c,2021-02-06 03:52:42.316999936,2021-02-06 03:52:42.316999936,,2021-02-06 03:52:42.316999936,,
817,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601f2bca0a7214ad2500009a,2021-02-06 23:52:42.436999936,2021-02-06 23:52:42.436999936,,2021-02-06 23:52:42.436999936,,
818,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601e84360a720f053c000069,2021-02-06 11:57:42.117000192,2021-02-06 11:57:42.117000192,,2021-02-06 11:57:42.117000192,,
819,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601f90920a720f053c0000f9,2021-02-07 07:02:42.707000064,2021-02-07 07:02:42.707000064,,2021-02-07 07:02:42.707000064,,
820,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601f9c4a0a7214ad250000c8,2021-02-07 07:52:42.805000192,2021-02-07 07:52:42.805000192,,2021-02-07 07:52:42.805000192,,
821,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60201adc0a7214ad250000ff,2021-02-07 16:52:44.808000000,2021-02-07 16:52:44.808000000,,2021-02-07 16:52:44.808000000,,
822,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601f7b7a0a720f053c0000ee,2021-02-07 05:32:42.864999936,2021-02-07 05:32:42.864999936,,2021-02-07 05:32:42.864999936,,
823,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601f98c60a720f053c0000fe,2021-02-07 07:37:42.908000000,2021-02-07 07:37:42.908000000,,2021-02-07 07:37:42.908000000,,
824,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601f81560a720f053c0000f1,2021-02-07 05:57:42.030999808,2021-02-07 05:57:42.030999808,,2021-02-07 05:57:42.030999808,,
825,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601f31a60a720f053c0000d0,2021-02-07 00:17:42.621999872,2021-02-07 00:17:42.621999872,,2021-02-07 00:17:42.621999872,,
826,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60204ae80a7214ad25000111,2021-02-07 20:17:44.002000128,2021-02-07 20:17:44.002000128,,2021-02-07 20:17:44.002000128,,
827,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6020776d0a7214ad25000120,2021-02-07 23:27:41.928000000,2021-02-07 23:27:41.928000000,,2021-02-07 23:27:41.928000000,,
828,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601fee520a720f053c000120,2021-02-07 13:42:42.952000000,2021-02-07 13:42:42.952000000,,2021-02-07 13:42:42.952000000,,
829,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601fdb920a7214ad250000e2,2021-02-07 12:22:42.477999872,2021-02-07 12:22:42.477999872,,2021-02-07 12:22:42.477999872,,
830,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601ffa0a0a7214ad250000f2,2021-02-07 14:32:42.865999872,2021-02-07 14:32:42.865999872,,2021-02-07 14:32:42.865999872,,
831,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602057ce0a720f053c000151,2021-02-07 21:12:46.236000000,2021-02-07 21:12:46.236000000,,2021-02-07 21:12:46.236000000,,
832,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601fe3c80a7214ad250000e6,2021-02-07 12:57:44.522000128,2021-02-07 12:57:44.522000128,,2021-02-07 12:57:44.522000128,,
833,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601f36570a7214ad2500009d,2021-02-07 00:37:43.360999936,2021-02-07 00:37:43.360999936,,2021-02-07 00:37:43.360999936,,
834,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60205b510a7214ad25000117,2021-02-07 21:27:45.111000064,2021-02-07 21:27:45.111000064,,2021-02-07 21:27:45.111000064,,
835,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601fda670a720f053c00011a,2021-02-07 12:17:43.056000000,2021-02-07 12:17:43.056000000,,2021-02-07 12:17:43.056000000,,
836,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602067080a7214ad2500011c,2021-02-07 22:17:44.483000064,2021-02-07 22:17:44.483000064,,2021-02-07 22:17:44.483000064,,
837,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601f8be40a7214ad250000c2,2021-02-07 06:42:44.025000192,2021-02-07 06:42:44.025000192,,2021-02-07 06:42:44.025000192,,
838,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601f7f010a7214ad250000be,2021-02-07 05:47:45.400999936,2021-02-07 05:47:45.400999936,,2021-02-07 05:47:45.400999936,,
839,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601f46bf0a7214ad250000a4,2021-02-07 01:47:43.024000000,2021-02-07 01:47:43.024000000,,2021-02-07 01:47:43.024000000,,
840,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601fb3ba0a720f053c000109,2021-02-07 09:32:42.109999872,2021-02-07 09:32:42.109999872,,2021-02-07 09:32:42.109999872,,
841,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601f38af0a720f053c0000d4,2021-02-07 00:47:43.740000000,2021-02-07 00:47:43.740000000,,2021-02-07 00:47:43.740000000,,
842,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60202b430a7214ad25000103,2021-02-07 18:02:43.380000000,2021-02-07 18:02:43.380000000,,2021-02-07 18:02:43.380000000,,
843,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601f35290a7214ad2500009c,2021-02-07 00:32:41.165999872,2021-02-07 00:32:41.165999872,,2021-02-07 00:32:41.165999872,,
844,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601f4dc50a7214ad250000a9,2021-02-07 02:17:41.107000064,2021-02-07 02:17:41.107000064,,2021-02-07 02:17:41.107000064,,
845,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602017570a720f053c000132,2021-02-07 16:37:43.538000128,2021-02-07 16:37:43.538000128,,2021-02-07 16:37:43.538000128,,
846,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601f58540a7214ad250000ad,2021-02-07 03:02:44.227000064,2021-02-07 03:02:44.227000064,,2021-02-07 03:02:44.227000064,,
847,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601fcd820a7214ad250000db,2021-02-07 11:22:42.816999936,2021-02-07 11:22:42.816999936,,2021-02-07 11:22:42.816999936,,
848,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,601f39db0a720f053c0000d5,2021-02-07 00:52:43.505000192,2021-02-07 00:52:43.505000192,,2021-02-07 00:52:43.505000192,,
849,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6020e91a0a720f053c000196,2021-02-08 07:32:42.437999872,2021-02-08 07:32:42.437999872,,2021-02-08 07:32:42.437999872,,
850,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60217b960a720f05a8000012,2021-02-08 17:57:42.832999936,2021-02-08 17:57:42.832999936,,2021-02-08 17:57:42.832999936,,
851,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60207fa20a7214ad25000123,2021-02-08 00:02:42.664000000,2021-02-08 00:02:42.664000000,,2021-02-08 00:02:42.664000000,,
852,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60219c670a720f05a8000028,2021-02-08 20:17:43.677999872,2021-02-08 20:17:43.677999872,,2021-02-08 20:17:43.677999872,,
853,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6020eb730a720f053c000197,2021-02-08 07:42:43.708000000,2021-02-08 07:42:43.708000000,,2021-02-08 07:42:43.708000000,,
854,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602181720a7214d8e9000034,2021-02-08 18:22:42.167000064,2021-02-08 18:22:42.167000064,,2021-02-08 18:22:42.167000064,,
855,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6021c0bb0a7214d8e900004e,2021-02-08 22:52:43.832999936,2021-02-08 22:52:43.832999936,,2021-02-08 22:52:43.832999936,,
856,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6020e46b0a720f053c000194,2021-02-08 07:12:43.776000000,2021-02-08 07:12:43.776000000,,2021-02-08 07:12:43.776000000,,
857,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6020c84a0a720f053c000187,2021-02-08 05:12:42.673000192,2021-02-08 05:12:42.673000192,,2021-02-08 05:12:42.673000192,,
858,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60216d880a7214d8e9000004,2021-02-08 16:57:44.746000128,2021-02-08 16:57:44.746000128,,2021-02-08 16:57:44.746000128,,
859,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6020a2cd0a720f053c000175,2021-02-08 02:32:45.209000192,2021-02-08 02:32:45.209000192,,2021-02-08 02:32:45.209000192,,
860,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,60212be60a7214ad25000166,2021-02-08 12:17:42.637000192,2021-02-08 12:17:42.637000192,,2021-02-08 12:17:42.637000192,,
861,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6020ac2a0a720f053c000177,2021-02-08 03:12:42.492000000,2021-02-08 03:12:42.492000000,,2021-02-08 03:12:42.492000000,,
862,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6021c56a0a720f05a8000036,2021-02-08 23:12:42.086999808,2021-02-08 23:12:42.086999808,,2021-02-08 23:12:42.086999808,,
863,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6020b4610a7214ad25000139,2021-02-08 03:47:45.351000064,2021-02-08 03:47:45.351000064,,2021-02-08 03:47:45.351000064,,
864,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,6020e0e50a720f053c000193,2021-02-08 06:57:41.664000000,2021-02-08 06:57:41.664000000,,2021-02-08 06:57:41.664000000,,
865,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33,602175ba0a7214d8e9000007,2021-02-08 17:32:42.799000064,2021-02-08 17:32:42.799000064,,2021-02-08 17:32:42.799000064,,
